UNNAMED:_0	MOV_DEVOLUCAO_105	MOV_DECURSO_DE_PRAZO_1051	MOV_DISPONIBILIZACAO_NO_DIARIO_DA_JUSTICA_ELETRONICO_1061	MOV_DESPACHO_11009	MOV_ATO_ORDINATORIO_11383	MOV_RECEBIMENTO_115	MOV_PROTOCOLO_DE_PETICAO_118	MOV_RETIFICACAO_DE_MOVIMENTO_11983	MOV_PAUTA_12103	MOV_INTIMACAO_12263	MOV_REMESSA_123	MOV_DEVOLVIDOS_OS_AUTOS_12315	MOV_RECEBIMENTO_132	MOV_JULGAMENTO_193	MOV_DISTRIBUICAO_26	MOV_DECISAO_3	MOV_REDISTRIBUICAO_36	MOV_ENTREGA_EM_CARGA_VISTA_493	MOV_CONCLUSAO_51	MOV_EXPEDICAO_DE_DOCUMENTO_60	MOV_JUNTADA_67	MOV_TRANSITO_EM_JULGADO_848	MOV_ARQUIVAMENTO_861	MOV_DESARQUIVAMENTO_893	MOV_PUBLICACAO_92	MOV_RECEBIMENTO_977	MOV_REMESSA_982	TEMPO_PROCESSUAL_TOTAL_DIAS	MOVEMENTS_COUNT	TOTAL_MAGISTRATE	TOTAL_OFFICIAL	ASSU_DIREITO_ELEITORAL	ASSU_ADMINISTRACAO_DA_JUSTICA_ELEITORAL	ASSU_ELEICOES	ASSU_PARTIDOS_POLITICOS	ASSU_REQUERIMENTO	CASE:COURT:CODE	PROCESSO_DIGITAL	TOTAL_ASSUNTOS	PENDENTES_CRIMINAL_2015	PENDENTES_CRIMINAL_2016	PENDENTES_CRIMINAL_2017	PENDENTES_CRIMINAL_2018	PENDENTES_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2015	PENDENTES_NAO_CRIMINAL_2016	PENDENTES_NAO_CRIMINAL_2017	PENDENTES_NAO_CRIMINAL_2018	PENDENTES_NAO_CRIMINAL_2019	PENDENTES_NAO_CRIMINAL_2020	RECURSOS_INTERNOS_CONHECIMENTO_2018	RECURSOS_INTERNOS_CONHECIMENTO_2019	TIPO	ESTOQUE	TAXA_DE_CONGESTIONAMENTO_LIQUIDA	TAXA_DE_CONGESTIONAMENTO_TOTAL	CLASSE_PROCESSUAL	CLASSIFICACAO_DA_UNIDADE	UF	MESORREGIAO
3378	0	0	0	7	1	0	1	0	0	0	1	0	1	1	1	1	0	1	5	0	19	0	2	1	3	0	0	2505	47	9	38	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3379	0	0	0	4	1	0	1	0	0	0	0	0	0	1	1	0	0	1	4	0	19	0	2	1	1	0	0	2482	36	5	31	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3380	0	0	0	7	1	0	1	0	0	0	0	0	0	1	1	1	0	1	5	0	18	0	2	1	4	0	0	2476	114	9	107	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3381	0	0	0	4	3	0	1	0	0	0	0	0	0	1	1	0	0	1	4	0	18	0	2	1	1	0	0	2482	37	5	32	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3382	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	16	0	16	1	0	0	0	0	74558	4.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
3383	0	0	0	5	1	0	1	0	0	0	0	0	0	1	1	0	0	1	5	0	19	0	2	1	1	0	0	2482	42	6	36	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3384	0	0	0	4	1	0	1	0	0	0	0	0	0	1	1	0	0	1	4	0	19	0	2	1	1	0	0	2482	38	5	33	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3385	0	0	0	5	1	0	1	0	0	0	0	0	0	1	1	0	0	1	5	0	18	0	2	1	1	0	0	2477	37	6	31	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3386	0	0	0	2	1	0	1	0	0	0	0	0	3	1	1	0	0	2	2	0	12	0	2	1	4	0	0	2317	114	3	107	0	0	1	0	0	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3387	0	0	0	5	1	0	1	0	0	0	0	0	0	1	1	0	0	1	5	0	19	0	2	1	1	0	0	2482	39	6	33	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3388	0	0	0	5	1	0	1	0	0	0	0	0	0	1	1	0	0	1	5	0	19	0	2	1	1	0	0	2477	40	6	34	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3389	0	0	0	6	1	0	1	1	0	0	0	0	0	1	1	0	0	1	5	0	17	0	2	1	3	0	0	2828	40	7	33	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3390	0	0	0	7	4	0	1	0	0	0	0	0	0	1	1	0	0	0	5	0	13	0	3	2	4	0	0	3127	114	8	107	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3391	0	0	0	3	1	0	1	0	0	0	2	0	0	2	1	0	0	0	3	0	15	0	3	2	4	0	0	2485	114	5	107	0	0	0	0	1	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3392	0	0	0	6	3	0	1	0	0	0	0	0	0	1	1	0	0	1	6	0	19	0	2	1	1	0	0	2476	46	7	39	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3393	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	3	0	11	0	2	1	1	0	0	2776	24	2	22	0	0	1	0	0	28788	2.0	1	0.0	0.0	1.0	1.0	0.0	6.0	19.0	1.0	7.0	0.0	3.0	0.0	0.0	TIPO_UJ1	4.0	0.4444	0.4444	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3394	0	0	0	0	1	0	1	0	0	0	2	0	2	1	1	0	0	1	0	1	0	0	2	1	0	0	0	2519	13	1	12	0	0	1	0	0	28826	2.0	1	5.0	5.0	1.0	5.0	3.0	26.0	46.0	62.0	12.0	1.0	7.0	1.0	0.0	TIPO_UJ1	13.0	0.5652	0.5652	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3395	0	0	1	0	3	0	0	0	0	0	4	0	1	0	1	0	0	1	3	3	4	0	1	0	0	0	0	2337	22	0	22	0	1	0	0	1	16211	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
3396	0	0	0	2	2	0	0	0	0	0	2	0	1	1	1	0	0	1	4	0	10	0	1	0	0	0	0	2282	25	3	22	0	0	1	0	0	28870	2.0	1	3.0	0.0	1.0	1.0	1.0	4.0	1.0	4.0	16.0	1.0	19.0	2.0	0.0	TIPO_UJ1	20.0	0.4348	0.4348	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3397	0	0	0	2	3	0	0	0	0	0	2	0	1	1	1	0	0	1	4	0	8	0	1	0	0	0	0	2282	24	3	21	0	0	1	0	0	28870	2.0	1	3.0	0.0	1.0	1.0	1.0	4.0	1.0	4.0	16.0	1.0	19.0	2.0	0.0	TIPO_UJ1	20.0	0.4348	0.4348	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3398	0	0	0	2	3	0	0	0	0	0	2	0	1	1	1	0	0	1	4	0	8	0	1	0	0	0	0	2282	24	3	21	0	0	1	0	0	28870	2.0	1	3.0	0.0	1.0	1.0	1.0	4.0	1.0	4.0	16.0	1.0	19.0	2.0	0.0	TIPO_UJ1	20.0	0.4348	0.4348	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3399	0	0	0	8	3	0	1	1	0	0	5	1	9	2	1	0	0	3	8	2	19	0	1	0	0	0	0	3153	81	10	70	0	0	0	0	1	28875	2.0	1	3.0	1.0	13.0	13.0	7.0	19.0	24.0	123.0	35.0	2.0	3.0	0.0	0.0	TIPO_UJ1	3.0	0.125	0.1765	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3400	0	0	1	0	2	0	0	0	0	0	1	0	3	0	1	1	0	1	2	0	9	0	1	0	0	0	0	1842	22	1	21	0	0	0	0	1	16207	2.0	1	0.0	2.0	1.0	0.0	0.0	0.0	124.0	78.0	13.0	4.0	5.0	0.0	0.0	TIPO_UJ1	5.0	0.1613	0.1613	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_1
3401	0	0	0	0	5	0	1	1	0	0	0	0	3	1	1	1	0	1	3	3	15	1	3	2	0	0	0	2323	51	2	49	0	0	0	0	1	28904	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3402	0	0	0	3	12	0	1	1	0	0	1	0	2	2	1	2	0	0	1	3	19	0	2	1	0	0	0	2324	71	7	64	0	0	0	0	1	28904	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3403	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	2	1	0	0	0	2513	12	0	12	0	0	0	0	1	28908	2.0	1	1.0	0.0	1.0	1.0	1.0	16.0	3.0	12.0	1.0	0.0	18.0	0.0	0.0	TIPO_UJ1	18.0	0.8824	0.9	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3404	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	4	0	2	1	0	0	0	2513	14	0	14	0	0	0	0	1	28908	2.0	1	1.0	0.0	1.0	1.0	1.0	16.0	3.0	12.0	1.0	0.0	18.0	0.0	0.0	TIPO_UJ1	18.0	0.8824	0.9	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3405	0	0	0	0	2	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	4	0	2	1	0	0	0	2242	14	2	12	0	0	0	0	1	28844	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3406	0	0	0	6	19	0	0	0	1	0	17	0	22	2	1	1	1	4	10	0	17	1	1	0	2	1	0	2499	114	9	107	0	0	0	0	1	28929	2.0	1	0.0	1.0	2.0	0.0	0.0	2.0	48.0	48.0	160.0	167.0	88.0	0.0	0.0	TIPO_UJ2	92.0	0.3472	0.3472	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_GAB2oS___GABINETE_DE_DESEMBARGADOR_OU_DE_MINISTRO_EXCETO_PRESIDENCIA_VICE_PRESIDENCIA_OU_CORREGEDORIA	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3407	0	0	0	5	6	0	1	0	0	0	2	0	1	1	1	0	0	1	4	0	6	1	3	1	0	0	0	2399	33	6	27	0	0	1	0	0	28831	2.0	1	4.0	0.0	1.0	0.0	0.0	35.0	26.0	25.0	0.0	0.0	3.0	0.0	0.0	TIPO_UJ1	3.0	0.0882	0.0882	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3408	0	0	0	8	8	0	1	0	0	0	2	0	3	2	1	0	0	4	8	3	19	1	1	0	1	0	0	2967	76	10	63	0	0	0	0	1	28832	2.0	1	4.0	2.0	3.0	2.0	0.0	32.0	59.0	3.0	0.0	1.0	1.0	1.0	0.0	TIPO_UJ1	2.0	0.087	0.087	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3409	0	0	0	8	1	0	1	1	0	0	0	1	3	1	1	0	0	4	10	3	19	0	2	1	1	0	0	2224	79	10	65	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3410	0	0	0	8	1	0	1	0	0	0	0	1	8	1	1	1	0	4	10	3	19	0	3	2	2	0	0	2224	111	10	95	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3411	0	0	0	8	1	0	1	1	0	0	0	1	5	1	1	0	0	3	10	3	19	0	2	1	1	0	0	2261	80	10	65	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3412	0	0	0	6	1	0	1	0	0	0	0	1	3	1	1	0	0	2	6	2	19	0	2	1	1	0	0	2224	54	7	47	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3413	0	1	0	8	19	0	1	1	0	0	14	0	22	2	1	2	0	2	10	3	19	1	1	0	4	0	0	3085	114	10	107	0	0	0	0	1	28811	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3414	0	0	0	8	5	0	1	0	0	0	3	0	12	2	1	0	0	4	10	3	19	1	3	2	0	0	0	2465	114	10	107	0	0	1	0	0	28904	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3415	0	0	0	8	19	0	1	1	0	0	4	0	10	2	1	0	0	4	10	3	19	1	3	2	0	0	0	2465	114	10	107	0	0	1	0	0	28904	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3416	0	0	0	4	3	0	1	0	0	0	0	0	0	1	1	0	0	1	3	3	7	0	2	1	0	0	0	2167	27	5	22	0	0	0	0	1	28896	2.0	1	0.0	0.0	3.0	5.0	6.0	39.0	8.0	14.0	22.0	4.0	7.0	0.0	0.0	TIPO_UJ1	8.0	0.6	0.6667	CLA_PROCEDIMENTOS_ADMINISTRATIVOS_DA_JUSTICA_ELEITORAL_11540	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3417	0	0	1	0	2	0	0	0	0	0	2	0	3	0	1	1	0	1	1	0	8	0	1	0	0	0	0	1842	21	1	20	0	0	0	0	1	16207	2.0	1	0.0	2.0	1.0	0.0	0.0	0.0	124.0	78.0	13.0	4.0	5.0	0.0	0.0	TIPO_UJ1	5.0	0.1613	0.1613	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_1
3418	0	0	0	8	1	0	1	0	0	0	0	1	3	1	1	0	0	2	8	3	19	0	2	1	1	0	0	2204	60	9	51	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3419	0	0	0	5	2	0	1	0	0	0	9	0	10	0	1	2	0	4	10	0	6	0	0	0	0	0	0	2771	54	8	46	0	0	0	0	1	28846	2.0	1	1.0	0.0	0.0	0.0	0.0	15.0	9.0	251.0	6.0	3.0	6.0	0.0	0.0	TIPO_UJ1	6.0	0.5	0.5	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_3
3420	0	0	0	7	13	0	1	0	0	0	5	0	17	2	1	2	0	1	10	3	19	1	1	0	2	0	0	2285	98	10	80	0	0	0	0	1	28811	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_ACAO_PENAL_ELEITORAL_11528	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3421	0	0	0	8	2	0	1	0	0	0	0	1	9	1	1	0	0	4	9	3	19	0	2	1	1	0	0	2195	64	10	54	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3422	0	0	0	1	3	0	1	0	0	0	1	0	2	1	1	0	0	1	1	0	0	0	3	2	0	0	0	2401	17	2	15	0	0	1	0	0	28826	2.0	1	5.0	5.0	1.0	5.0	3.0	26.0	46.0	62.0	12.0	1.0	7.0	1.0	0.0	TIPO_UJ1	13.0	0.5652	0.5652	CLA_PROCEDIMENTOS_RELATIVOS_A_REALIZACAO_DE_ELEICAO_11529	CLAS_ZE___ZONA_ELEITORAL	UF_PERNAMBUCO	MESO_PERNAMBUCO_5
3423	0	0	0	0	6	0	0	0	0	0	5	0	4	0	1	0	0	2	4	1	4	0	2	1	0	0	0	2335	30	0	30	0	0	1	0	1	16203	2.0	2	0.0	4.0	6.0	4.0	3.0	0.0	158.0	70.0	12.0	7.0	3.0	0.0	0.0	TIPO_UJ1	7.0	0.3333	0.3333	CLA_PROCEDIMENTOS_RELATIVOS_A_PARTIDOS_POLITICOS_11534	CLAS_ZE___ZONA_ELEITORAL	UF_ALAGOAS	MESO_ALAGOAS_3
3424	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	3160	11	2	9	0	0	0	0	1	28811	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCEDIMENTOS_INVESTIGATORIOS_277	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3425	0	0	0	6	1	0	1	0	0	0	0	0	4	1	1	0	0	2	6	1	19	0	2	1	1	0	0	2189	56	7	49	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3426	0	0	0	6	1	0	1	1	0	0	0	1	2	1	1	0	0	2	6	1	19	0	2	1	1	0	0	2189	56	7	49	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
3427	0	1	1	0	1	0	0	0	0	0	1	0	3	0	1	0	0	1	2	0	5	0	1	0	0	0	0	2331	17	0	17	0	1	0	0	1	16213	2.0	2	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_PROCESSO_ADMINISTRATIVO_1298	CLAS_DESCONHECIDO	UF_ALAGOAS	MESO_ALAGOAS_3
3428	0	0	0	7	1	0	1	0	0	0	0	1	2	1	1	0	0	2	7	2	19	0	2	1	1	0	0	2188	56	8	48	0	0	0	0	1	28773	2.0	1	0.0	1.0	1.0	2.0	1.0	0.0	34.0	42.0	21.0	11.0	4.0	0.0	0.0	TIPO_DESCONHECIDO	9.0	0.2687	0.2879	CLA_OUTROS_PROCEDIMENTOS_214	CLAS_DESCONHECIDO	UF_PERNAMBUCO	MESO_PERNAMBUCO_4
